"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"60","Early Season Pest Management",70,"2012-3","2","3","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","kg/ha","F-test","sem",0,"NA","NA",538.7,1,"NA","NA",139.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-74.18,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"61","Early Season Pest Management",70,"2012-3","3","2","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","kg/ha","F-test","mean",0,"NA","NA",14072.3,1,"NA","NA",14003.4,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.49,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"62","Early Season Pest Management",70,"2012-3","3","2","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","kg/ha","F-test","sem",0,"NA","NA",352.4,1,"NA","NA",850.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,141.23,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"63","Early Season Pest Management",70,"2012-3","3","3","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","kg/ha","F-test","mean",0,"NA","NA",14010.1,1,"NA","NA",14070.1,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.43,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"64","Early Season Pest Management",70,"2012-3","3","3","Crop Yields","Grain Yields","Corn","maize yield","NA","NA","kg/ha","F-test","sem",0,"NA","NA",245.2,1,"NA","NA",200.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-18.19,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"65","Early Season Pest Management",70,"2012-3","1","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.109,2,"NA","NA",0.101,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-7.34,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"66","Early Season Pest Management",70,"2012-3","1","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.002,2,"NA","NA",0.006,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",200,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"67","Early Season Pest Management",70,"2012-3","1","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.175,2,"NA","NA",0.189,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",8,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"68","Early Season Pest Management",70,"2012-3","1","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.013,2,"NA","NA",0.03,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",130.77,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"69","Early Season Pest Management",70,"2012-3","1","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.12,2,"NA","NA",0.077,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-35.83,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"70","Early Season Pest Management",70,"2012-3","1","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.012,2,"NA","NA",0.009,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-25,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"71","Early Season Pest Management",70,"2012-3","2","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.057,2,"NA","NA",0.047,"0.04","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-17.54,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"72","Early Season Pest Management",70,"2012-3","2","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.005,2,"NA","NA",0.005,"0.04","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",0,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"73","Early Season Pest Management",70,"2012-3","2","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.98,2,"NA","NA",0.36,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-63.27,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"74","Early Season Pest Management",70,"2012-3","2","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.29,2,"NA","NA",0.12,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-58.62,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"75","Early Season Pest Management",70,"2012-3","2","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.11,2,"NA","NA",0.11,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",0,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"76","Early Season Pest Management",70,"2012-3","2","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.0084,2,"NA","NA",0.0039,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-53.57,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"77","Early Season Pest Management",70,"2012-3","3","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",2.22,2,"NA","NA",1.09,"0.02","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-50.9,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"78","Early Season Pest Management",70,"2012-3","3","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.37,2,"NA","NA",0.33,"0.02","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-10.81,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"79","Early Season Pest Management",70,"2012-3","3","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.03,2,"NA","NA",0.017,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-43.33,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"80","Early Season Pest Management",70,"2012-3","3","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.0036,2,"NA","NA",0.0066,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","1.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",83.33,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"81","Early Season Pest Management",70,"2012-3","1","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.109,1,"NA","NA",0.115,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",5.5,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"82","Early Season Pest Management",70,"2012-3","1","1","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.002,1,"NA","NA",0.006,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",200,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"83","Early Season Pest Management",70,"2012-3","1","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.175,1,"NA","NA",0.204,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",16.57,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"84","Early Season Pest Management",70,"2012-3","1","2","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.013,1,"NA","NA",0.02,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",53.85,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"85","Early Season Pest Management",70,"2012-3","1","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","mean",0,"NA","NA",0.12,1,"NA","NA",0.092,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-23.33,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
"86","Early Season Pest Management",70,"2012-3","1","3","Pests","Pathogens","Corn (Infection Of Roots)","maize root rating (pathogen infection)","NA","NA","node injury rating","F-test","sem",0,"NA","NA",0.012,1,"NA","NA",0.006,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-50,"Pests | Pathogens | Corn (Infection Of Roots) ; Crop Yields | Crop Damage | Corn (Infection Of Roots)","Negative | assumed societal harm ; Negative | assumed societal harm"
