"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_trtspecifics","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","nutrient_groups","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Nutrient Management",120,"2008-2","1","1","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","stalk nitrate",NA,NA,"NA","mg/kg","LSD","mean","0","2","NA",4190,"1","2",NA,5684,"1.0999999999999999E-2","1","broad_band","Broadcast","broadcasted fertilizer (UAN mixed with Nitamin-Nfusion)","Banded","banned fertilizer (UAN mixed with Nitamin-Nfusion)","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,35.66,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"55","Nutrient Management",121,"2012-2","1","6","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.21,"1","NA",NA,0.31,"6.3E-2",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,47.62,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"56","Nutrient Management",121,"2012-2","1","6","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.21,"2","NA",NA,0.18,"6.3E-2",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-14.29,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"57","Nutrient Management",121,"2012-2","2","1","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.32,"1","NA",NA,0.2,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-37.5,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"58","Nutrient Management",121,"2012-2","2","1","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.32,"2","NA",NA,0.18,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-43.75,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"59","Nutrient Management",121,"2012-2","2","1","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.21,"1","NA",NA,0.15,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-28.57,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"60","Nutrient Management",121,"2012-2","2","1","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.21,"2","NA",NA,0.14,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-33.33,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"61","Nutrient Management",121,"2012-2","2","2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.61,"1","NA",NA,0.41,"0.02",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-32.79,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"62","Nutrient Management",121,"2012-2","2","2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.61,"2","NA",NA,0.4,"0.02",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-34.43,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"63","Nutrient Management",121,"2012-2","2","3","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.74,"1","NA",NA,0.55,"2E-3",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-25.68,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"64","Nutrient Management",121,"2012-2","2","3","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.74,"2","NA",NA,0.54,"2E-3",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-27.03,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"65","Nutrient Management",121,"2012-2","2","4","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.37,"1","NA",NA,0.34,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-8.11,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"66","Nutrient Management",121,"2012-2","2","4","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.37,"2","NA",NA,0.2,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,-45.95,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"67","Nutrient Management",121,"2012-2","2","5","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.14,"1","NA",NA,0.2,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate split application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,42.86,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"68","Nutrient Management",121,"2012-2","2","5","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","agronomic efficiency",NA,NA,"NA","bu/lb N",NA,"mean","0","NA","NA",0.14,"2","NA",NA,0.15,"ns",NA,"uniform_variable","Broadcast","spring applied fertilizer with variable rate at V10","Variable Rate Application","variable rate rescue application strategy","Fertilizer Placement","Positive","assumed societal benefit",NA,NA,NA,NA,7.14,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"69","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","2","5",121,"1","2",5,117,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-3.31,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"70","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","3","5",143,"1","3",5,192,"0.05","1","preplant_V6","Preplant","preemergence, 90 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,34.27,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"71","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","4","5",202,"1","4",5,206,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.98,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"72","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","2","6",109,"1","2",6,118,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,8.26,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"73","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","3","6",163,"1","3",6,181,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,11.04,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"74","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Corn Stalk Nitrogen Content","maize nitrogen uptake",NA,NA,"NA","kg N/ha","Scheffe","mean","0","4","6",220,"1","4",6,224,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.82,"Crop Yields | Crop Nutrient Content | Corn Stalk Nitrogen Content","Positive | assumed societal benefit"
"75","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","2","5",6.4,"1","2",5,6.5,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.56,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"76","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","3","5",9.3,"1","3",5,10.1,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,8.6,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"77","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","4","5",12,"1","4",5,12.2,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.67,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"78","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","2","6",6.2,"1","2",6,6.2,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"79","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","3","6",9.9,"1","3",6,10.5,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,6.06,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"80","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Grain Yields","Corn","maize grain yield",NA,NA,"NA","Mg/ha","Scheffe","mean","0","4","6",12.1,"1","4",6,12.3,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,1.65,"Crop Yields | Grain Yields | Corn","Positive | assumed societal benefit"
"81","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","2","5",0.47,"1","2",5,0.5,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,6.38,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"82","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","3","5",0.52,"1","3",5,0.54,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,3.85,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"83","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","4","5",0.57,"1","4",5,0.59,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,3.51,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"84","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","2","6",0.49,"1","2",6,0.47,"ns","0","preplant_V6","Preplant","preemergence, 0 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 0 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-4.08,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"85","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","3","6",0.52,"1","3",6,0.54,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,3.85,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"86","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","harvest index",NA,NA,"NA","harvest index","Scheffe","mean","0","4","6",0.56,"1","4",6,0.55,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, with nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, with nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,-1.79,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"87","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","nitrogen use efficiency",NA,NA,"NA","kg/kg","Scheffe","mean","0","3","5",32.5,"1","3",5,40.4,"ns","0","preplant_V6","Preplant","preemergence, 90 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 90 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,24.31,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
"88","Nutrient Management",124,"2010-2","1;2","1;2","Crop Yields","Crop Nutrient Content","Crop Nitrogen Use Efficiency","nitrogen use efficiency",NA,NA,"NA","kg/kg","Scheffe","mean","0","4","5",30.8,"1","4",5,31.6,"ns","0","preplant_V6","Preplant","preemergence, 180 kg N/ha, without nitrapyrin inhibitor","Early Season","sidedress, 180 kg N/ha, without nitrapyrin inhibitor","Application Timing","Positive","assumed societal benefit",NA,NA,NA,NA,2.6,"Crop Yields | Crop Nutrient Content | Crop Nitrogen Use Efficiency","Positive | assumed societal benefit"
