,review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_timeseries,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,Review,group_level1_alt,group_level2_alt,norm_interp2,norm_interp3,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
1,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community,"fungivores (Aphelenchoides) at planting, intermediate, and final growth stages",NA,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,57.2,1,NA,NA,91.7,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,60.31,Pests | Nematodes | Nematode Community ; Other Soil Properties | Biotic Factors | Nematode Community,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
43,Continuous Cover,4000,2018-1,1,1,Pests,Pest Natural Enemies,Natural Enemies,"nematode ominvores (Eudorylaimus) at planting, intermediate, and final growth stages",No,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,2.6,1,NA,NA,3.9,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,50,Pests | Pest Natural Enemies | Natural Enemies ; NA | NA | Natural Enemies,Positive | assumed societal benefit ; NA | NA
44,Continuous Cover,4000,2018-1,1,1,Pests,Pest Natural Enemies,Natural Enemies,"nematode ominvores (Labronema) at planting, intermediate, and final growth stages",No,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,0,1,NA,NA,25.4,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,Inf,Pests | Pest Natural Enemies | Natural Enemies ; NA | NA | Natural Enemies,Positive | assumed societal benefit ; NA | NA
45,Continuous Cover,4000,2018-1,1,1,Pests,Pest Natural Enemies,Natural Enemies,"nematode ominvores (Mesodorylaimus) at planting, intermediate, and final growth stages",No,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,2.6,1,NA,NA,2,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,-23.08,Pests | Pest Natural Enemies | Natural Enemies ; NA | NA | Natural Enemies,Positive | assumed societal benefit ; NA | NA
46,Continuous Cover,4000,2018-1,1,1,Pests,Pest Natural Enemies,Natural Enemies,"nematode ominvores (Prodorylaimus) at planting, intermediate, and final growth stages",No,0-25 cm,0-30 cm,#/250 g soil,ANOVA,mean,0,NA,NA,0,1,NA,NA,0,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,NA,NA,Positive,assumed societal benefit,NA,NA,NA,Pests | Pest Natural Enemies | Natural Enemies ; NA | NA | Natural Enemies,Positive | assumed societal benefit ; NA | NA
47,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,species richness during long rains,No,0-25 cm,0-30 cm,richness,ANOVA,mean,0,NA,NA,1.61,1,NA,NA,1.61,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,0,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
48,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,Shannon diversity index during long rains,No,0-25 cm,0-30 cm,H,ANOVA,mean,0,NA,NA,1.32,1,NA,NA,1.34,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,1.52,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
49,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,log of the reciprocal Simpson index during long rains,No,0-25 cm,0-30 cm,log (1/lambda),ANOVA,mean,0,NA,NA,1.26,1,NA,NA,1.2,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-4.76,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
50,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,Berger-Parker index during long rains,No,0-25 cm,0-30 cm,1/inf. D,ANOVA,mean,0,NA,NA,1.02,1,NA,NA,0.99,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-2.94,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
51,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,species richness during short rains,No,0-25 cm,0-30 cm,richness,ANOVA,mean,0,NA,NA,1.61,1,NA,NA,1.61,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,0,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
52,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,Shannon diversity index during short rains,No,0-25 cm,0-30 cm,H,ANOVA,mean,0,NA,NA,1.23,1,NA,NA,1.3,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,5.69,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
53,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,log of the reciprocal Simpson index during short rains,No,0-25 cm,0-30 cm,log (1/lambda),ANOVA,mean,0,NA,NA,1.1,1,NA,NA,1.16,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,5.45,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
54,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Diversity,Berger-Parker index during short rains,No,0-25 cm,0-30 cm,1/inf. D,ANOVA,mean,0,NA,NA,0.85,1,NA,NA,0.82,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-3.53,Pests | Nematodes | Nematode Community Diversity ; Other Soil Properties | Biotic Factors | Nematode Community Diversity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
55,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,maturity index during long rain seasons,No,0-25 cm,0-30 cm,maturity index,ANOVA,mean,0,NA,NA,2.32,1,NA,NA,2.43,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,4.74,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
56,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,maturity index in cp 2-5 during long rain seasons,No,0-25 cm,0-30 cm,maturity index in cp 2-5,ANOVA,mean,0,NA,NA,2.34,1,NA,NA,2.45,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,4.7,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
57,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,plant parasitic index during long rain seasons,No,0-25 cm,0-30 cm,plant parasitic index,ANOVA,mean,0,NA,NA,3.1,1,NA,NA,2.94,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-5.16,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
58,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,channel index during long rain seasons,No,0-25 cm,0-30 cm,channel index,ANOVA,mean,0,NA,NA,84.19,1,NA,NA,79.38,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-5.71,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
59,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,basal index during long rain seasons,No,0-25 cm,0-30 cm,basal index,ANOVA,mean,0,NA,NA,42.57,1,NA,NA,43.46,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,2.09,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
60,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,enrichment index during long rain seasons,No,0-25 cm,0-30 cm,enrichment index,ANOVA,mean,0,NA,NA,35.91,1,NA,NA,28.03,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-21.94,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
61,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,structure index during long rain seasons,No,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,41.55,1,NA,NA,45.56,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,9.65,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
62,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,maturity index during short rain seasons,No,0-25 cm,0-30 cm,maturity index,ANOVA,mean,0,NA,NA,2.28,1,NA,NA,2.43,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,6.58,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
63,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,maturity index in cp 2-5 during short rain seasons,No,0-25 cm,0-30 cm,maturity index in cp 2-5,ANOVA,mean,0,NA,NA,2.36,1,NA,NA,2.51,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,6.36,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
64,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,plant parasitic index during short rain seasons,No,0-25 cm,0-30 cm,plant parasitic index,ANOVA,mean,0,NA,NA,2.95,1,NA,NA,2.9,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-1.69,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
65,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,channel index during short rain seasons,No,0-25 cm,0-30 cm,channel index,ANOVA,mean,0,NA,NA,50.7,1,NA,NA,56.59,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,11.62,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
66,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,basal index during short rain seasons,No,0-25 cm,0-30 cm,basal index,ANOVA,mean,0,NA,NA,40.94,1,NA,NA,36.52,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-10.8,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
67,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,enrichment index during short rain seasons,No,0-25 cm,0-30 cm,enrichment index,ANOVA,mean,0,NA,NA,37.19,1,NA,NA,35.35,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-4.95,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
68,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Maturity Index,structure index during short rain seasons,No,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,45.62,1,NA,NA,53.09,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,16.37,Pests | Nematodes | Nematode Community Maturity Index ; Other Soil Properties | Biotic Factors | Nematode Community Maturity Index,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
69,Continuous Cover,4000,2018-1,1,1,Pests,Nematodes,Nematode Community Activity,composite metabolic footprint during long rains season,No,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,6.56,1,NA,NA,6.11,NA,monocrop,sweet potato,intercrop,sweet potato; maize,Two Species,Non-Legume & Non-Legume,Vegetables,Uniform Fertilization,Rainfed,Pest Management,Continuous Cover,Other Soil Properties,Biotic Factors,Dependent on other factors,dependent on other factors,Positive,dependent on other factors,-6.86,Pests | Nematodes | Nematode Community Activity ; Other Soil Properties | Biotic Factors | Nematode Community Activity,Dependent on other factors | dependent on other factors ; Positive | dependent on other factors
