"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"Tillage",6000,"2017-2","1","1","Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No",NA,NA,"ton/ha","Tukey","mean",0,NA,NA,3.93,1,NA,NA,5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6000,"2017-2","2","1","Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 78 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,NA,NA,110.3,1,NA,NA,121.21,"0.01","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",9.89,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.48,1,NA,NA,1.56,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.08,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.22,1,NA,NA,1.39,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.17,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.17,1,NA,NA,1.15,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.02,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.1,1,NA,NA,1.1,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 10 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.9,1,NA,NA,1.02,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.12,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 12 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.8,1,NA,NA,0.64,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.16,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 2 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,2,1,NA,NA,1.83,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.17,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 4 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.83,1,NA,NA,1.48,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.35,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 6 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.78,1,NA,NA,1.4,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.38,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.43,1,NA,NA,1.27,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.16,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 10 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.37,1,NA,NA,1.13,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.24,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","1","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 12 weeks, short season","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.1,1,NA,NA,1.1,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 2 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.54,1,NA,NA,1.84,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.3,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 4 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.44,1,NA,NA,1.49,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.05,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 6 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.44,1,NA,NA,1.37,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.07,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 8 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.33,1,NA,NA,1.33,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 10 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.2,1,NA,NA,1.22,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.02,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried animal manure after 12 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.03,1,NA,NA,1.1,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.07,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 2 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.97,1,NA,NA,1.3,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.67,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 4weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.34,1,NA,NA,1.28,"0.03","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.06,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 6 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.16,1,NA,NA,0.92,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.24,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 8 weeks, short long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,1.11,1,NA,NA,0.92,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.19,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 10 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.79,1,NA,NA,0.86,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.07,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
"Tillage",6001,"2016-2","2","1","Other Soil Properties","Biotic Factors","Nitrogen Decomposition Rate Of Buried Residues","amount of nitrogen remaining from buried green manure (Tithonia diversifolia) after 12 weeks, long rains","No","8 cm","0-30 cm","% remaining",NA,"mean",0,NA,NA,0.75,1,NA,NA,0.8,"ns","HH15cm_minimum","Conventional Tillage","hand hoe, 15 cm depth, continuous weeding","Conservation Tillage","minimum tillage, hand dug holes for planting, weeds hand pulled",5.5,6.5,"Conventional Tillage - Conservation Tillage","Unspecified","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0.05,"Other Soil Properties | Biotic Factors | Nitrogen Decomposition Rate Of Buried Residues","Dependent on other factors | dependent on other factors"
