"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Tillage",6000,"2017-2","1",1,"Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",3.93,1,"NA","NA",5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"55","Tillage",6000,"2017-2","1",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, no manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",1.51,1,"NA","NA",2.61,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",72.85,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"56","Tillage",6000,"2017-2","1",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",2.81,1,"NA","NA",3.12,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",11.03,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"57","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, long season, no manure, high fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",1.62,1,"NA","NA",2.93,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",80.86,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"58","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, long season, manure, high fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",2.73,1,"NA","NA",2.1,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-23.08,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"59","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, long season, no manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",1.11,1,"NA","NA",2.02,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",81.98,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"60","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, long season, manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",2.41,1,"NA","NA",1.78,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-26.14,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"61","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, no manure, high fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",2.22,1,"NA","NA",4.98,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",124.32,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"62","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, manure, high fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",5.14,1,"NA","NA",4.39,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-14.59,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"63","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, no manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",1.31,1,"NA","NA",1.9,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",45.04,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"64","Tillage",6000,"2017-2","2",2,"Crop Yields","Crop Growth","Maize Aboveground Biomass","maize grain biomass, short season, manure, low fertility","No","NA","NA","ton/ha","Tukey","mean",0,"NA","NA",2.93,1,"NA","NA",2.33,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-20.48,"Crop Yields | Crop Growth | Maize Aboveground Biomass","Positive | assumed societal benefit"
"65","Tillage",6000,"2017-2","1",1,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","maize grain nitrogen use effeciency, manure","No","NA","NA","%","Tukey","mean",0,"NA","NA",20.2,1,"NA","NA",18.6,"0.03","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-1.6,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"66","Tillage",6000,"2017-2","1",2,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","maize grain nitrogen use effeciency, manure","No","NA","NA","%","Tukey","mean",0,"NA","NA",20.5,1,"NA","NA",15.5,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-5,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"67","Tillage",6000,"2017-2","1",1,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","maize aboveground biomass nitrogen use effeciency, manure","No","NA","NA","%","Tukey","mean",0,"NA","NA",18.3,1,"NA","NA",17.3,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-1,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"68","Tillage",6000,"2017-2","1",2,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","maize aboveground biomass nitrogen use effeciency, manure","No","NA","NA","%","Tukey","mean",0,"NA","NA",9.8,1,"NA","NA",11.8,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",2,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"69","Tillage",6000,"2017-2","1",1,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","soil nitrogen recovery, manure","No","0-30 cm","0-30 cm","%","Tukey","mean",0,"NA","NA",11.9,1,"NA","NA",13.8,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",1.9,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"70","Tillage",6000,"2017-2","1",2,"Crop Yields","Plant Nutrient Content","Maize Nitrogen Use Efficiency","soil nitrogen recovery, manure","No","0-30 cm","0-30 cm","%","Tukey","mean",0,"NA","NA",6.9,1,"NA","NA",5.4,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Positive","assumed societal benefit",NA,"NA","NA","NA",-1.5,"Crop Yields | Plant Nutrient Content | Maize Nitrogen Use Efficiency","Positive | assumed societal benefit"
"71","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 25 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",168.83,1,"NA","NA",174.25,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",3.21,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"72","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 25 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",172.14,1,"NA","NA",176.05,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",2.27,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"73","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 39 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",143.87,1,"NA","NA",147.18,"0.01","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",2.3,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"74","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 39 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",145.08,1,"NA","NA",147.48,"0.01","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.65,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"75","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 53 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",133.05,1,"NA","NA",152.29,"1E-3","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",14.46,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"76","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 53 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",145.38,1,"NA","NA",148.08,"1E-3","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.86,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"77","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 67 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",115.6,1,"NA","NA",139.36,"1E-4","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",20.55,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"78","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 67 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",126.43,1,"NA","NA",133.95,"1E-4","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",5.95,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"79","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 88 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",105.38,1,"NA","NA",124.32,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",17.97,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"80","Tillage",6000,"2017-2","1",1,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 88 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",106.88,1,"NA","NA",106.88,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",0,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"81","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 25 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",157.67,1,"NA","NA",164.33,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",4.22,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"82","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 25 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",162,1,"NA","NA",160.67,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",-0.82,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"83","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 39 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",141.67,1,"NA","NA",150.33,"1E-3","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",6.11,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"84","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 39 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",142.67,1,"NA","NA",145.33,"1E-3","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",1.86,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"85","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 53 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",110.67,1,"NA","NA",132.67,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",19.88,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"86","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 53 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",123.33,1,"NA","NA",132.33,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",7.3,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"87","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 67 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",101.67,1,"NA","NA",104,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",2.29,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"88","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, manure, 67 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",97.33,1,"NA","NA",100.33,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",3.08,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"89","Tillage",6000,"2017-2","1",2,"Other Soil Properties","Abiotic Factors","Soil Moisture","soil moisture content, short season, no manure, 88 days after sowing","No","0-40 cm","0-30 cm","mm","Tukey","mean",0,"NA","NA",94.33,1,"NA","NA",101.67,"ns","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Hand Hoe - No Tillage","Cereals","Dependent on other factors","dependent on other factors",NA,"NA","NA","NA",7.78,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
