"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"53","Early Season Pest Management",93,"2002-2","1;2","3","Pests","Pathogens","Bean Pod Mottle Virus","proportion of Bean pod mottle virus-infected soybean in early August","NA","NA","proportion of virus present in 20 samples per treatment","ANOVA","mean",0,"NA","NA",0.49,4,"NA","NA",0.37,"ns","untreated_foliarI","untreated","untreated soybean","lambda-cyhalothrin","soybean treated with two lambda-cyhalothrin foliar applications (once at soybean emergence and one at emergence of first bean leaf beetle generation)","Pyrethroid (Insecticide)","Foliar","Negative","assumed societal harm",NA,NA,NA,NA,-24.49,"Pests | Pathogens | Bean Pod Mottle Virus","Negative | assumed societal harm"
"54","Early Season Pest Management",93,"2002-2","1;2","3","Pests","Pathogens","Bean Pod Mottle Virus","proportion of Bean pod mottle virus-infected soybean in early August","NA","NA","proportion of virus present in 20 samples per treatment","ANOVA","mean",0,"NA","NA",0.49,1,"NA","NA",0.17,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean treated with thiamethoxam (seed applied)","Neonicotinoid (Insecticide)","Seed","Negative","assumed societal harm",NA,NA,NA,NA,-65.31,"Pests | Pathogens | Bean Pod Mottle Virus","Negative | assumed societal harm"
"55","Early Season Pest Management",93,"2002-2","1;2","3","Pests","Pathogens","Bean Pod Mottle Virus","proportion of Bean pod mottle virus-infected soybean in early August","NA","NA","proportion of virus present in 20 samples per treatment","ANOVA","mean",0,"NA","NA",0.49,5,"NA","NA",0.26,"ns","untreated_seedfoliarI","untreated","untreated soybean","thiamethoxam; lambda-cyhalothrin","soybean treated with thiamethoxam seed treatment plus lambda-cyhalothrin (foliar application) at emergence of first bean leaf beetle generation","Neonicotinoid & Pyrethroid (Insecticide)","Seed & Foliar","Negative","assumed societal harm",NA,NA,NA,NA,-46.94,"Pests | Pathogens | Bean Pod Mottle Virus","Negative | assumed societal harm"
"56","Early Season Pest Management",87,"2007-1","1","1","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","stalk rot index at R6 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"5","NA",3.6,1,"5","NA",2,"0.05","untreated_seedIF","untreated","untreated maize sampled at R6 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at R6 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-44.44,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"57","Early Season Pest Management",87,"2007-1","1","2","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","stalk rot index at R6  stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"5","NA",2.7,1,"5","NA",1.8,"0.05","untreated_seedIF","untreated","untreated maize sampled at R6 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at R6 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-33.33,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"58","Early Season Pest Management",87,"2007-1","1","1","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","mesocotyl rot index at V2 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"2","NA",1.1,1,"2","NA",0.3,"0.05","untreated_seedIF","untreated","untreated maize sampled at V2 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at V2 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-72.73,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"59","Early Season Pest Management",87,"2007-1","1","2","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","mesocotyl rot index at V2 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"2","NA",2.2,1,"2","NA",0.8,"0.05","untreated_seedIF","untreated","untreated maize sampled at V2 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at V2 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-63.64,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"60","Early Season Pest Management",87,"2007-1","1","1","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","crown rot index at V2 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"2","NA",1.5,1,"2","NA",1.3,"0.05","untreated_seedIF","untreated","untreated maize sampled at V2 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at V2 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-13.33,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"61","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,2,"NA","NA",27,"ns","untreated_seedF","untreated","untreated maize (sweet)","chlorothalonil","maize (sweet) treated with chlorothalonil (1.0 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-6.9,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"62","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,3,"NA","NA",29,"ns","untreated_seedF","untreated","untreated maize (sweet)","fluazinam","maize (sweet) treated with fluazinam (0.6 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"63","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,4,"NA","NA",31,"ns","untreated_seedF","untreated","untreated maize (sweet)","imazalil","maize (sweet) treated with imazalil (0.1 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,6.9,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"64","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,5,"NA","NA",29,"ns","untreated_seedF","untreated","untreated maize (sweet)","metalaxyl","maize (sweet) treated with metalaxyl (0.1 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"65","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,6,"NA","NA",25,"ns","untreated_seedF","untreated","untreated maize (sweet)","metalaxyl; Captan 400D","maize (sweet) treated with metalaxyl/captan 400D (0.1 g ai/kg + 0.4 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-13.79,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"66","Early Season Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Crop Growth","Corn (Height)","maize plant height","NA","NA","cm","BLSD","mean",0,"NA","NA",29,7,"NA","NA",30,"ns","untreated_seedF","untreated","untreated maize (sweet)","triadimefon","maize (sweet) treated with triadimefon (2.4 g ai/kg) seed treatment","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.45,"Crop Yields | Crop Growth | Corn (Height)","Positive | assumed societal benefit"
"67","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"20","23",0,17,"20","23",0,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","carbofurans","in-furrow organophosphate (carbofurans 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Other Insecticides","Soil","Positive","assumed societal harm",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"68","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Crop Growth","Corn (Reduction In Vigor)","maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)","NA","NA","%","LSD","mean",10,"20","24",0,17,"20","24",0,"ns","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","carbofurans","in-furrow organophosphate (carbofurans 15% ai granule applied at 0.11 g ai/m), 35 g/ha herbicide (Nicosulfuron)","Other Insecticides","Soil","Positive","assumed societal harm",NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Corn (Reduction In Vigor)","Positive | assumed societal harm"
"69","Early Season Pest Management",87,"2007-1","1","2","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","crown rot index at V2 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"2","NA",2.1,1,"2","NA",1.3,"0.05","untreated_seedIF","untreated","untreated maize sampled at V2 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at V2 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-38.1,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"70","Early Season Pest Management",87,"2007-1","1","1","Pests","Pathogens","Corn (Infection Of Leaf Tissue)","stalk rot index at V2 stage (where 0 = healthy and 5 = completely rotted tissue)","NA","NA","index (0-5)","Tukey","mean",0,"4","NA",2.6,1,"4","NA",1.2,"0.05","untreated_seedIF","untreated","untreated maize sampled at V2 stage","azoxystrobin; fludioxonil; mefenoxam; thiamethoxam (Cruiser Extreme 250)","maize treated with azoxystrobin, fludioxonil, mefenoxam, and thiamethoxam (Cruiser Extreme 250) sampled at V2 stage","Neonicotinoid & Fungicide","Seed","Negative","assumed societal harm","Crop Yields","Crop Damage","Negative","assumed societal harm",-53.85,"Pests | Pathogens | Corn (Infection Of Leaf Tissue) ; Crop Yields | Crop Damage | Corn (Infection Of Leaf Tissue)","Negative | assumed societal harm ; Negative | assumed societal harm"
"71","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",10,"25","NA",152,17,"25","NA",155,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","carbofurans","T-band organophosphate (carbofurans 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Other Insecticides","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,1.97,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"72","Early Season Pest Management",78,"1991-1","1","6","Crop Yields","Grain Production","Corn","maize grain yield","NA","NA","100 kg/ha","LSD","mean",10,"23","NA",141,18,"23","NA",138,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","chlorethoxyfos","T-band organophosphate (chlorethoxyfos 5% ai granule applied at 0.028 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Organophosphate (Insecticide)","Soil","Positive","assumed societal benefit",NA,NA,NA,NA,-2.13,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"73","Early Season Pest Management",70,"2012-3","2","1","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","mean",0,"NA","NA",12533.4,1,"NA","NA",13044.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,4.08,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"74","Early Season Pest Management",70,"2012-3","2","1","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","sem",0,"NA","NA",202.3,1,"NA","NA",149.6,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-26.05,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"75","Early Season Pest Management",70,"2012-3","2","2","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","mean",0,"NA","NA",11458.1,1,"NA","NA",10929.3,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-4.62,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"76","Early Season Pest Management",70,"2012-3","2","2","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","sem",0,"NA","NA",187,1,"NA","NA",764.2,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,308.66,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"77","Early Season Pest Management",70,"2012-3","2","3","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","mean",0,"NA","NA",10841.1,1,"NA","NA",11259.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.86,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"78","Early Season Pest Management",70,"2012-3","2","3","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","sem",0,"NA","NA",139.4,1,"NA","NA",184.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,32.57,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"79","Early Season Pest Management",70,"2012-3","3","2","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","mean",0,"NA","NA",11281.8,1,"NA","NA",11942.9,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,5.86,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"80","Early Season Pest Management",70,"2012-3","3","2","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","sem",0,"NA","NA",160.9,1,"NA","NA",220.3,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,36.92,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
"81","Early Season Pest Management",70,"2012-3","3","3","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","# plants/ha","F-test","mean",0,"NA","NA",11546.3,1,"NA","NA",11898.8,"ns","untreated_seedIF","untreated","untreated maize seed","clothianidin; fungicide","0.25 mg clothianidin + fungicides","Neonicotinoid & Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,3.05,"Crop Yields | Stand Count | Corn","Positive | assumed societal benefit"
