review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,bacterivore footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,5.05,1,NA,NA,4.9,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,fungivore footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,2.98,1,NA,NA,2.96,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,predator footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,4.53,1,NA,NA,4.69,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,omnivore footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,1.06,1,NA,NA,2.99,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,struture footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,4.64,1,NA,NA,4.99,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4000,2018-1,1,1,Pests,Nematodes,Nematode community activity,enrichment footprint during short rains season,0-25 cm,0-30 cm,structure index,ANOVA,mean,0,NA,NA,4.76,1,NA,NA,4.51,NA,monocrop,sweet potato,intercrop,sweet potato;maize,2,Non-Legume,Vegetable,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,1,Crop Yields,Yields,Maize,"maize grain yield, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,2.64,5,NA,NA,3.12,ns,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,2,Crop Yields,Yields,Maize,"maize grain yield, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,3.08,5,NA,NA,3.52,ns,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,3,Crop Yields,Yields,Maize,"maize grain yield, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,2.24,5,NA,NA,4.4,1.00E-03,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,1,Crop Yields,Yields,Maize,"maize grain yield, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,3.52,5,NA,NA,5.45,2.50E-02,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,2,Crop Yields,Yields,Maize,"maize grain yield, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,4.22,5,NA,NA,3.21,ns,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,3,Crop Yields,Yields,Maize,"maize grain yield, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,4.84,5,NA,NA,5.98,ns,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,3.99,5,NA,NA,13.32,<0.001,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,4.5,5,NA,NA,8.65,3.60E-02,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,3,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, short rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,6.96,5,NA,NA,13.07,4.40E-02,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,1,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,5.48,5,NA,NA,16,1.00E-03,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,2,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,5.73,5,NA,NA,9.58,0.02,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,3,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, long rains",NA,NA,Mg/ha,ttest,mean,0,NA,NA,5.99,5,NA,NA,10.01,6.90E-02,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,1,Crop Yields,Yields,Maize,"maize grain yield, short rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,3.22,5,NA,NA,3.3,ns,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,2,Crop Yields,Yields,Maize,"maize grain yield, short rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,4.14,5,NA,NA,5.73,ns,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,1,Crop Yields,Yields,Maize,"maize grain yield, long rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,2.27,5,NA,NA,2.51,ns,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,2,Crop Yields,Yields,Maize,"maize grain yield, long rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,3.06,5,NA,NA,3.62,ns,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, short rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,5.85,5,NA,NA,13.33,3.00E-03,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, short rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,6.26,5,NA,NA,5.08,5.00E-03,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,1,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, long rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,3.28,5,NA,NA,10.67,3.00E-03,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,2,2,Crop Yields,Crop Growth,Aboveground biomass,"maize aboveground biomass, long rains",NA,NA,Mg/ha,ttest,mean,1,NA,NA,5.33,5,NA,NA,10.15,ns,intercrop,bean;maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Yields,Maize,maize grain yield,NA,NA,Mg/ha,ttest,mean,2,NA,NA,3.22,5,NA,NA,5.37,NA,intercrop,maize;cowpea,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Crop Growth,Aboveground biomass,maize aboveground biomass,NA,NA,Mg/ha,ttest,mean,2,NA,NA,8.08,5,NA,NA,9.73,NA,intercrop,maize;cowpea,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Pests,Weeds,Striga,number of shoots/m^2,NA,NA,Mg/ha,ttest,mean,2,NA,NA,1,5,NA,NA,0,NA,intercrop,maize;cowpea,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Yields,Maize,maize grain yield,NA,NA,Mg/ha,ttest,mean,3,NA,NA,2.55,5,NA,NA,4.42,NA,intercrop,maize;bean,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Crop Growth,Aboveground biomass,maize aboveground biomass,NA,NA,Mg/ha,ttest,mean,3,NA,NA,4.69,5,NA,NA,8.35,NA,intercrop,maize;bean,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Pests,Weeds,Striga,number of shoots/m^2,NA,NA,Mg/ha,ttest,mean,3,NA,NA,1,5,NA,NA,0,NA,intercrop,maize;bean,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Yields,Maize,maize grain yield,NA,NA,Mg/ha,ttest,mean,4,NA,NA,2.38,5,NA,NA,2.97,NA,intercrop,maize;ground nut,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Crop Yields,Crop Growth,Aboveground biomass,maize aboveground biomass,NA,NA,Mg/ha,ttest,mean,4,NA,NA,5.64,5,NA,NA,10.53,NA,intercrop,maize;ground nut,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4001,2017-2,1;2,1;2;3,Pests,Weeds,Striga,number of shoots/m^2,NA,NA,Mg/ha,ttest,mean,4,NA,NA,1,5,NA,NA,0,NA,intercrop,maize;ground nut,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management
Continuous cover,4002,2017-2,1;2,2,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,0.922,3,NA,NA,1.911,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,0.922,4,NA,NA,2.732,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,1,NA,NA,2.933,3,NA,NA,1.911,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,2,NA,NA,2.816,4,NA,NA,2.732,NA,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,1.877,3,NA,NA,2.665,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,1.877,4,NA,NA,2.514,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,1,NA,NA,2.916,3,NA,NA,2.665,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,2,NA,NA,2.849,4,NA,NA,2.514,NA,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,3.168,3,NA,NA,3.754,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,0,NA,NA,3.168,4,NA,NA,2.447,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,1,NA,NA,3.084,3,NA,NA,3.754,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Crop Yields,Crop Growth,Aboveground biomass,"leaf area index, 90 days after potato emergence",NA,NA,leaf area index,NA,mean,2,NA,NA,1.978,4,NA,NA,2.447,NA,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,98.6,3,NA,NA,65.6,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,98.6,4,NA,NA,59.7,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,1,NA,NA,45.9,3,NA,NA,65.6,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,2,NA,NA,34.5,4,NA,NA,59.7,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,153.3,3,NA,NA,87.4,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,153.3,4,NA,NA,67.2,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,1,NA,NA,56.6,3,NA,NA,87.4,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,2,NA,NA,36.2,4,NA,NA,67.2,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,178.5,3,NA,NA,55.6,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,0,NA,NA,178.5,4,NA,NA,79.2,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,1,NA,NA,40.1,3,NA,NA,55.6,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Sediment Runoff,Sediment runoff,soil loss in runoff,NA,NA,t/ha,NA,mean,2,NA,NA,100.8,4,NA,NA,79.2,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,65.4,3,NA,NA,41.2,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,65.4,4,NA,NA,38.5,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,1,NA,NA,34.3,3,NA,NA,41.2,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,2,NA,NA,23.4,4,NA,NA,38.5,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,72.8,3,NA,NA,50.6,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,72.8,4,NA,NA,44.4,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,1,NA,NA,40.4,3,NA,NA,50.6,0.05,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,3,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,2,NA,NA,31.3,4,NA,NA,44.4,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,103.3,3,NA,NA,60.1,0.05,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,0,NA,NA,103.3,4,NA,NA,79.7,0.05,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,1,NA,NA,64.9,3,NA,NA,60.1,ns,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,1,Water Quality,Flow Quantity,Water discharge,water runoff,NA,NA,mm,NA,mean,2,NA,NA,90.3,4,NA,NA,79.7,0.05,monocrop,dolichos,intercrop,potato;dolichos,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Other Soil Properties,Abiotic Factors,Soil moisture,soil moisture at tuber bulking stage,0-30 cm,0-30 cm,mm,NA,mean,0,NA,NA,3.6,3,NA,NA,12.39,NA,monocrop,potato,intercrop,potato;bean,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Other Soil Properties,Abiotic Factors,Soil moisture,soil moisture at tuber bulking stage,0-30 cm,0-30 cm,mm,NA,mean,0,NA,NA,3.6,4,NA,NA,15.32,NA,monocrop,potato,intercrop,potato;dolichos,2,Legume & Non-Legume,Vegetable,Variable,Rainfed,Nutrient Management
Continuous cover,4002,2017-2,1;2,2,Other Soil Properties,Abiotic Factors,Soil moisture,soil moisture at tuber bulking stage,0-30 cm,0-30 cm,mm,NA,mean,1,NA,NA,16.44,3,NA,NA,12.39,NA,monocrop,bean,intercrop,potato;bean,2,Legume & Non-Legume,Bean,Variable,Rainfed,Nutrient Management
